2
0.3	0.6	0.85	0.95	1	1.05	1.2	1.6	2	2.5	3	3.5	4	5	6	7	8	9	10	12	
-0.0698132	-0.0610865	-0.0523599	-0.0436332	-0.0349066	-0.0261799	-0.0174533	-0.00872665	0	0.00872665	0.0174533	0.0261799	0.0349066	0.0436332	0.0523599	0.0610865	0.0698132	

0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0
0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0
0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0
0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0
0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0
0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0
0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0
