2
0.3	0.6	0.8	0.9	0.95	1	1.05	1.1	1.2	1.3	1.4	1.6	1.8	2	2.5	3	3.5	4	4.5	5	
0	0.0174533	0.0349066	0.0523599	0.0698132	0.0872665	0.10472	0.122173	0.139626	0.15708	0.174533	0.191986	0.218166	0.261799	0.305433	0.349066	0.392699	0.436332	0.479966	0.523599	

0.195658	0.195616	0.195566	0.195618	0.195885	0.196479	0.197512	0.199095	0.201338	0.204345	0.208223	0.213069	0.22236	0.243974	0.274284	0.31428	0.364687	0.425975	0.498356	0.581809
0.317477	0.317399	0.317238	0.31711	0.317132	0.317424	0.318107	0.319304	0.321135	0.32372	0.327182	0.331635	0.340421	0.361576	0.392194	0.434322	0.492553	0.566432	0.657058	0.765177
0.73564	0.735434	0.734893	0.734134	0.733278	0.732455	0.731793	0.731425	0.731485	0.732108	0.733428	0.735579	0.740649	0.755512	0.782471	0.823075	0.879623	0.954086	1.04805	1.16268
0.963877	0.963602	0.962853	0.961751	0.960421	0.958993	0.957606	0.956395	0.955502	0.95507	0.955242	0.956162	0.959252	0.972153	0.99666	1.03543	1.09106	1.16582	1.26632	1.39879
1.10573	1.10541	1.10454	1.10325	1.10167	1.09994	1.09821	1.09663	1.09535	1.09453	1.09432	1.09489	1.09773	1.11095	1.13656	1.17775	1.23743	1.31853	1.43461	1.58116
1.23631	1.23596	1.23499	1.23357	1.23185	1.23	1.22818	1.22659	1.2254	1.22479	1.22496	1.22608	1.23072	1.24838	1.28132	1.3334	1.40817	1.51547	1.66129	1.84473
1.32045	1.32007	1.31905	1.31755	1.31576	1.31385	1.31203	1.31049	1.30945	1.30909	1.30965	1.31133	1.31776	1.33949	1.37896	1.44061	1.52898	1.66081	1.83303	2.03554
1.3814	1.381	1.37994	1.37837	1.37649	1.37449	1.37259	1.37098	1.36989	1.36954	1.37014	1.37228	1.37932	1.40286	1.44548	1.51195	1.61214	1.756	1.94017	2.1509
1.38933	1.38894	1.38787	1.3863	1.38443	1.38247	1.38062	1.37911	1.37816	1.378	1.37911	1.38209	1.39032	1.41694	1.46437	1.53982	1.65785	1.81678	2.00452	2.23469
0.811174	0.811665	0.813251	0.816112	0.82043	0.826396	0.834206	0.844061	0.856167	0.870802	0.888719	0.909951	0.948748	1.03487	1.15274	1.31737	1.53496	1.79248	2.10387	2.41327
0.844897	0.845415	0.847083	0.85008	0.854591	0.86081	0.868935	0.879172	0.89173	0.907231	0.925933	0.948097	0.988609	1.0786	1.20486	1.38099	1.60174	1.87081	2.15288	2.46417
0.893357	0.893914	0.895703	0.898903	0.903704	0.910306	0.918913	0.929739	0.943347	0.960012	0.980037	1.0038	1.0473	1.14548	1.28889	1.47454	1.70229	1.94521	2.22407	2.53818
0.925469	0.926055	0.927927	0.931272	0.93628	0.943157	0.952116	0.963577	0.977943	0.9955	1.01664	1.04176	1.08787	1.1969	1.34739	1.537	1.74612	1.99116	2.25275	2.50934
0.947518	0.948124	0.950059	0.953509	0.958673	0.96576	0.975049	0.987042	1.00201	1.02034	1.04245	1.06879	1.119	1.23509	1.39069	1.5661	1.77675	2.0018	2.23397	2.49194
0.978648	0.979287	0.981322	0.984947	0.990369	0.997884	1.00792	1.02083	1.03702	1.05699	1.08214	1.11301	1.16927	1.28698	1.43075	1.59461	1.7729	1.98237	2.21643	2.4697
0.992957	0.993615	0.995709	0.999441	1.00505	1.01294	1.02349	1.03713	1.05461	1.07711	1.10454	1.13685	1.19223	1.30521	1.43286	1.58513	1.76568	1.96733	2.19663	2.44819
0.999784	1.00045	1.00259	1.00639	1.01218	1.02036	1.03134	1.04589	1.06503	1.08846	1.11661	1.14697	1.20087	1.30322	1.42886	1.57911	1.75468	1.95628	2.18787	2.45434
1.00298	1.00366	1.00582	1.00969	1.01564	1.02405	1.03554	1.05116	1.07078	1.09429	1.12063	1.15116	1.20112	1.30004	1.42391	1.57273	1.74769	1.95631	2.19608	2.46323
1.0043	1.00499	1.00717	1.01111	1.01717	1.02581	1.03798	1.05398	1.07364	1.09611	1.12255	1.15063	1.19802	1.29716	1.41937	1.56775	1.74898	1.96082	2.2011	2.46875
1.00462	1.00531	1.00751	1.0115	1.01768	1.02665	1.03923	1.05544	1.07425	1.09679	1.12107	1.14811	1.19617	1.29332	1.41534	1.56803	1.75134	1.96358	2.20425	2.47229
